2026-01-14 19:42:48,400 | INFO | __main__ | Loading ML model...
2026-02-04 20:01:35,497 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-04 20:01:35,497 | INFO | main | Loading ML model...
2026-02-04 20:01:35,575 | INFO | main | ML model loaded successfully
2026-02-04 20:01:35,575 | INFO | FlaskApp | ML model loaded successfully
2026-02-04 20:01:35,575 | INFO | FlaskApp | Starting Flask server...
2026-02-04 20:01:38,115 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-04 20:01:38,115 | INFO | main | Loading ML model...
2026-02-04 20:01:38,194 | INFO | main | ML model loaded successfully
2026-02-04 20:01:38,194 | INFO | FlaskApp | ML model loaded successfully
2026-02-04 20:01:38,195 | INFO | FlaskApp | Starting Flask server...
2026-02-04 20:01:53,333 | INFO | main | Prediction -> Grade: C, Confidence: 41.50%
2026-02-04 20:01:53,333 | INFO | FlaskApp | Prediction served successfully via API
2026-02-04 20:02:17,613 | INFO | main | Prediction -> Grade: C, Confidence: 46.50%
2026-02-04 20:02:17,613 | INFO | FlaskApp | Prediction served successfully via API
2026-02-04 20:02:42,702 | WARNING | main | Input validation failed: Text is too short for reliable analysis.
2026-02-04 20:02:42,702 | WARNING | FlaskApp | Prediction failed: Text is too short for reliable analysis.
2026-02-04 20:03:16,970 | INFO | main | Prediction -> Grade: C, Confidence: 61.00%
2026-02-04 20:03:16,970 | INFO | FlaskApp | Prediction served successfully via API
2026-02-04 20:03:37,050 | INFO | main | Prediction -> Grade: C, Confidence: 48.00%
2026-02-04 20:03:37,050 | INFO | FlaskApp | Prediction served successfully via API
2026-02-04 20:07:02,791 | INFO | main | Prediction -> Grade: C, Confidence: 48.50%
2026-02-04 20:07:02,791 | INFO | FlaskApp | Prediction served successfully via API
2026-02-04 20:07:48,801 | INFO | main | Prediction -> Grade: C, Confidence: 44.00%
2026-02-04 20:07:48,801 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 11:54:14,453 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 11:54:14,453 | INFO | main | Loading ML model...
2026-02-05 11:54:15,210 | INFO | main | ML model loaded successfully
2026-02-05 11:54:15,210 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 11:54:15,211 | INFO | FlaskApp | Starting Flask server...
2026-02-05 11:54:20,918 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 11:54:20,918 | INFO | main | Loading ML model...
2026-02-05 11:54:21,024 | INFO | main | ML model loaded successfully
2026-02-05 11:54:21,024 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 11:54:21,025 | INFO | FlaskApp | Starting Flask server...
2026-02-05 11:54:38,590 | INFO | main | Prediction -> Grade: B, Confidence: 55.50%
2026-02-05 11:54:38,590 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 11:56:15,667 | INFO | main | Prediction -> Grade: C, Confidence: 69.00%
2026-02-05 11:56:15,667 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:02:08,442 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:02:08,442 | INFO | main | Loading ML model...
2026-02-05 12:02:08,589 | INFO | main | ML model loaded successfully
2026-02-05 12:02:08,589 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:02:08,590 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:02:13,963 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:02:13,963 | INFO | main | Loading ML model...
2026-02-05 12:02:14,089 | INFO | main | ML model loaded successfully
2026-02-05 12:02:14,089 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:02:14,090 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:02:30,341 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:02:30,341 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:02:49,919 | INFO | main | Prediction -> Grade: B, Confidence: 81.50%
2026-02-05 12:02:49,919 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:03:02,577 | INFO | main | Prediction -> Grade: B, Confidence: 80.00%
2026-02-05 12:03:02,577 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:03:10,397 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:03:10,397 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:03:58,857 | INFO | main | Prediction -> Grade: B, Confidence: 81.50%
2026-02-05 12:03:58,857 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:11:26,468 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:11:26,469 | INFO | main | Loading ML model...
2026-02-05 12:11:26,587 | INFO | main | ML model loaded successfully
2026-02-05 12:11:26,587 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:11:26,588 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:11:31,804 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:11:31,804 | INFO | main | Loading ML model...
2026-02-05 12:11:31,940 | INFO | main | ML model loaded successfully
2026-02-05 12:11:31,940 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:11:31,942 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:11:51,453 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:11:51,453 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:14:20,683 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:14:20,683 | INFO | main | Loading ML model...
2026-02-05 12:14:20,794 | INFO | main | ML model loaded successfully
2026-02-05 12:14:20,794 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:14:20,795 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:14:26,099 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:14:26,099 | INFO | main | Loading ML model...
2026-02-05 12:14:26,213 | INFO | main | ML model loaded successfully
2026-02-05 12:14:26,213 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:14:26,214 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:14:38,654 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:14:38,655 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:17:03,267 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:17:03,268 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:23:43,657 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:23:43,657 | INFO | main | Loading ML model...
2026-02-05 12:23:43,808 | INFO | main | ML model loaded successfully
2026-02-05 12:23:43,808 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:23:43,809 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:23:46,465 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:23:46,465 | INFO | main | Loading ML model...
2026-02-05 12:23:46,593 | INFO | main | ML model loaded successfully
2026-02-05 12:23:46,593 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:23:46,594 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:24:54,588 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:24:54,588 | INFO | main | Loading ML model...
2026-02-05 12:24:54,710 | INFO | main | ML model loaded successfully
2026-02-05 12:24:54,710 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:24:54,711 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:25:00,568 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:25:00,568 | INFO | main | Loading ML model...
2026-02-05 12:25:00,689 | INFO | main | ML model loaded successfully
2026-02-05 12:25:00,689 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:25:00,690 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:25:12,963 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:25:12,964 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:25:24,577 | INFO | main | Prediction -> Grade: B, Confidence: 81.50%
2026-02-05 12:25:24,577 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:28:19,503 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:28:19,503 | INFO | main | Loading ML model...
2026-02-05 12:28:19,601 | INFO | main | ML model loaded successfully
2026-02-05 12:28:19,601 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:28:19,602 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:28:25,239 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-05 12:28:25,239 | INFO | main | Loading ML model...
2026-02-05 12:28:25,358 | INFO | main | ML model loaded successfully
2026-02-05 12:28:25,358 | INFO | FlaskApp | ML model loaded successfully
2026-02-05 12:28:25,359 | INFO | FlaskApp | Starting Flask server...
2026-02-05 12:28:39,308 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:28:39,308 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:31:24,170 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:31:24,170 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:32:58,998 | INFO | main | Prediction -> Grade: B, Confidence: 56.00%
2026-02-05 12:32:58,998 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:33:12,262 | INFO | main | Prediction -> Grade: B, Confidence: 80.00%
2026-02-05 12:33:12,262 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:33:19,827 | INFO | main | Prediction -> Grade: B, Confidence: 62.50%
2026-02-05 12:33:19,827 | INFO | FlaskApp | Prediction served successfully via API
2026-02-05 12:33:33,360 | INFO | main | Prediction -> Grade: B, Confidence: 80.00%
2026-02-05 12:33:33,360 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:25:08,757 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:25:08,757 | INFO | main | Loading ML model...
2026-02-06 15:25:09,122 | INFO | main | ML model loaded successfully
2026-02-06 15:25:09,123 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:25:09,123 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:25:12,202 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:25:12,202 | INFO | main | Loading ML model...
2026-02-06 15:25:12,269 | INFO | main | ML model loaded successfully
2026-02-06 15:25:12,269 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:25:12,269 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:25:33,881 | INFO | main | Prediction -> Grade: C, Confidence: 67.00%
2026-02-06 15:25:33,882 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:31:51,797 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:31:51,798 | INFO | main | Loading ML model...
2026-02-06 15:31:51,858 | INFO | main | ML model loaded successfully
2026-02-06 15:31:51,858 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:31:51,858 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:31:54,370 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:31:54,370 | INFO | main | Loading ML model...
2026-02-06 15:31:54,431 | INFO | main | ML model loaded successfully
2026-02-06 15:31:54,431 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:31:54,432 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:32:50,763 | INFO | main | Prediction -> Grade: C, Confidence: 62.00%
2026-02-06 15:32:50,763 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:34:44,050 | INFO | main | Prediction -> Grade: C, Confidence: 67.50%
2026-02-06 15:34:44,051 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:35:51,725 | INFO | main | Prediction -> Grade: C, Confidence: 62.00%
2026-02-06 15:35:51,726 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:38:04,842 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:38:04,842 | INFO | main | Loading ML model...
2026-02-06 15:38:04,898 | INFO | main | ML model loaded successfully
2026-02-06 15:38:04,898 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:38:04,899 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:38:07,382 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:38:07,382 | INFO | main | Loading ML model...
2026-02-06 15:38:07,440 | INFO | main | ML model loaded successfully
2026-02-06 15:38:07,440 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:38:07,440 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:38:40,816 | INFO | main | Prediction -> Grade: C, Confidence: 51.50%
2026-02-06 15:38:40,816 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:39:22,798 | INFO | main | Prediction -> Grade: C, Confidence: 51.50%
2026-02-06 15:39:22,798 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:42:51,626 | INFO | main | Prediction -> Grade: C, Confidence: 48.00%
2026-02-06 15:42:51,626 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:43:21,931 | INFO | main | Prediction -> Grade: C, Confidence: 62.00%
2026-02-06 15:43:21,931 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:50:33,614 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:50:33,614 | INFO | main | Loading ML model...
2026-02-06 15:50:33,671 | INFO | main | ML model loaded successfully
2026-02-06 15:50:33,671 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:50:33,671 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:50:36,294 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:50:36,294 | INFO | main | Loading ML model...
2026-02-06 15:50:36,354 | INFO | main | ML model loaded successfully
2026-02-06 15:50:36,354 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:50:36,355 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:50:55,964 | INFO | main | Prediction -> Grade: C, Confidence: 62.50%
2026-02-06 15:50:55,965 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:51:22,965 | INFO | main | Prediction -> Grade: C, Confidence: 62.50%
2026-02-06 15:51:22,968 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:56:33,955 | INFO | main | Prediction -> Grade: C, Confidence: 60.50%
2026-02-06 15:56:33,955 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:57:12,738 | INFO | main | Prediction -> Grade: C, Confidence: 59.00%
2026-02-06 15:57:12,739 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 15:59:52,715 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:59:52,715 | INFO | main | Loading ML model...
2026-02-06 15:59:52,771 | INFO | main | ML model loaded successfully
2026-02-06 15:59:52,771 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:59:52,772 | INFO | FlaskApp | Starting Flask server...
2026-02-06 15:59:55,471 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-06 15:59:55,471 | INFO | main | Loading ML model...
2026-02-06 15:59:55,529 | INFO | main | ML model loaded successfully
2026-02-06 15:59:55,529 | INFO | FlaskApp | ML model loaded successfully
2026-02-06 15:59:55,530 | INFO | FlaskApp | Starting Flask server...
2026-02-06 16:00:19,970 | INFO | main | Prediction -> Grade: C, Confidence: 62.00%
2026-02-06 16:00:19,970 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:16:02,763 | INFO | main | Prediction -> Grade: C, Confidence: 62.50%
2026-02-06 16:16:02,763 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:22:43,891 | INFO | main | Prediction -> Grade: C, Confidence: 62.50%
2026-02-06 16:22:43,892 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:27:43,209 | INFO | main | Prediction -> Grade: C, Confidence: 64.50%
2026-02-06 16:27:43,209 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:30:17,534 | INFO | main | Prediction -> Grade: C, Confidence: 64.50%
2026-02-06 16:30:17,534 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:31:54,472 | INFO | main | Prediction -> Grade: C, Confidence: 54.00%
2026-02-06 16:31:54,473 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:32:41,035 | INFO | main | Prediction -> Grade: B, Confidence: 59.50%
2026-02-06 16:32:41,035 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:32:56,952 | INFO | main | Prediction -> Grade: B, Confidence: 45.00%
2026-02-06 16:32:56,952 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:33:13,030 | INFO | main | Prediction -> Grade: C, Confidence: 63.50%
2026-02-06 16:33:13,030 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:33:17,064 | INFO | main | Prediction -> Grade: C, Confidence: 63.50%
2026-02-06 16:33:17,064 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:33:33,416 | INFO | main | Prediction -> Grade: C, Confidence: 56.00%
2026-02-06 16:33:33,416 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:33:47,165 | INFO | main | Prediction -> Grade: C, Confidence: 70.50%
2026-02-06 16:33:47,165 | INFO | FlaskApp | Prediction served successfully via API
2026-02-06 16:56:39,819 | INFO | main | Prediction -> Grade: C, Confidence: 78.00%
2026-02-06 16:56:39,819 | INFO | FlaskApp | Prediction served successfully via API
2026-02-07 15:15:41,066 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-07 15:15:41,067 | INFO | main | Loading ML model...
2026-02-07 15:15:41,822 | INFO | main | ML model loaded successfully
2026-02-07 15:15:41,822 | INFO | FlaskApp | ML model loaded successfully
2026-02-07 15:15:41,822 | INFO | FlaskApp | Starting Flask server...
2026-02-07 15:15:46,109 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-07 15:15:46,109 | INFO | main | Loading ML model...
2026-02-07 15:15:46,231 | INFO | main | ML model loaded successfully
2026-02-07 15:15:46,231 | INFO | FlaskApp | ML model loaded successfully
2026-02-07 15:15:46,232 | INFO | FlaskApp | Starting Flask server...
2026-02-07 15:16:39,858 | INFO | main | Prediction -> Grade: C, Confidence: 51.50%
2026-02-07 15:16:39,859 | INFO | FlaskApp | Prediction served successfully via API
2026-02-07 15:19:20,876 | INFO | main | Prediction -> Grade: C, Confidence: 46.50%
2026-02-07 15:19:20,876 | INFO | FlaskApp | Prediction served successfully via API
2026-02-13 15:06:29,231 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:06:29,231 | INFO | main | Loading ML model...
2026-02-13 15:06:29,310 | INFO | main | ML model loaded successfully
2026-02-13 15:06:29,311 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:06:29,312 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:06:32,129 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:06:32,129 | INFO | main | Loading ML model...
2026-02-13 15:06:32,187 | INFO | main | ML model loaded successfully
2026-02-13 15:06:32,187 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:06:32,188 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:07:33,284 | INFO | main | Prediction -> Grade: C, Confidence: 69.50%
2026-02-13 15:07:33,286 | INFO | FlaskApp | Prediction served successfully via API
2026-02-13 15:16:36,992 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:16:36,992 | INFO | main | Loading ML model...
2026-02-13 15:16:37,049 | INFO | main | ML model loaded successfully
2026-02-13 15:16:37,049 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:16:37,050 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:16:39,703 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:16:39,703 | INFO | main | Loading ML model...
2026-02-13 15:16:39,759 | INFO | main | ML model loaded successfully
2026-02-13 15:16:39,759 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:16:39,759 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:18:03,349 | INFO | main | Prediction -> Grade: C, Confidence: 44.00%
2026-02-13 15:18:03,351 | INFO | FlaskApp | Prediction served successfully via API
2026-02-13 15:19:07,985 | INFO | main | Prediction -> Grade: C, Confidence: 51.50%
2026-02-13 15:19:07,986 | INFO | FlaskApp | Prediction served successfully via API
2026-02-13 15:26:41,427 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:26:41,428 | INFO | main | Loading ML model...
2026-02-13 15:26:42,792 | INFO | main | ML model loaded successfully
2026-02-13 15:26:42,793 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:26:42,796 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:26:45,835 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:26:45,835 | INFO | main | Loading ML model...
2026-02-13 15:26:45,893 | INFO | main | ML model loaded successfully
2026-02-13 15:26:45,893 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:26:45,894 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:28:03,051 | INFO | main | Prediction -> Grade: C, Confidence: 62.50%
2026-02-13 15:28:03,051 | INFO | FlaskApp | Prediction served successfully via API
2026-02-13 15:35:45,049 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:35:45,049 | INFO | main | Loading ML model...
2026-02-13 15:35:45,451 | INFO | main | ML model loaded successfully
2026-02-13 15:35:45,451 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:35:45,451 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:35:48,067 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:35:48,067 | INFO | main | Loading ML model...
2026-02-13 15:35:48,121 | INFO | main | ML model loaded successfully
2026-02-13 15:35:48,121 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:35:48,122 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:36:59,899 | INFO | main | Prediction -> Grade: B, Confidence: 53.50%
2026-02-13 15:36:59,900 | INFO | FlaskApp | Prediction served successfully via API
2026-02-13 15:38:43,538 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:38:43,539 | INFO | main | Loading ML model...
2026-02-13 15:38:43,597 | INFO | main | ML model loaded successfully
2026-02-13 15:38:43,597 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:38:43,597 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:38:46,333 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-13 15:38:46,333 | INFO | main | Loading ML model...
2026-02-13 15:38:46,421 | INFO | main | ML model loaded successfully
2026-02-13 15:38:46,421 | INFO | FlaskApp | ML model loaded successfully
2026-02-13 15:38:46,422 | INFO | FlaskApp | Starting Flask server...
2026-02-13 15:39:47,900 | INFO | main | Prediction -> Grade: B, Confidence: 53.50%
2026-02-13 15:39:47,900 | INFO | FlaskApp | Prediction served successfully via API
2026-02-13 15:40:17,177 | INFO | main | Prediction -> Grade: B, Confidence: 67.50%
2026-02-13 15:40:17,177 | INFO | FlaskApp | Prediction served successfully via API
2026-02-13 15:40:18,955 | INFO | main | Prediction -> Grade: B, Confidence: 67.50%
2026-02-13 15:40:18,955 | INFO | FlaskApp | Prediction served successfully via API
2026-02-17 15:41:20,456 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-17 15:41:20,456 | INFO | main | Loading ML model...
2026-02-17 15:41:20,534 | INFO | main | ML model loaded successfully
2026-02-17 15:41:20,534 | INFO | FlaskApp | ML model loaded successfully
2026-02-17 15:41:20,534 | INFO | FlaskApp | Starting Flask server...
2026-02-17 15:41:42,620 | INFO | main | Prediction -> Grade: C, Confidence: 67.00%
2026-02-17 15:41:42,620 | INFO | FlaskApp | Prediction served successfully via API
2026-02-17 15:41:53,324 | INFO | main | Prediction -> Grade: C, Confidence: 77.50%
2026-02-17 15:41:53,324 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:04:57,400 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-19 14:04:57,401 | INFO | main | Loading ML model...
2026-02-19 14:04:58,503 | INFO | main | ML model loaded successfully
2026-02-19 14:04:58,503 | INFO | FlaskApp | ML model loaded successfully
2026-02-19 14:04:58,504 | INFO | FlaskApp | Starting Flask server...
2026-02-19 14:06:18,549 | INFO | main | Prediction -> Grade: C, Confidence: 49.50%
2026-02-19 14:06:18,550 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:07:08,064 | INFO | main | Prediction -> Grade: B, Confidence: 52.50%
2026-02-19 14:07:08,064 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:17:24,798 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-19 14:17:24,798 | INFO | main | Loading ML model...
2026-02-19 14:17:24,880 | INFO | main | ML model loaded successfully
2026-02-19 14:17:24,880 | INFO | FlaskApp | ML model loaded successfully
2026-02-19 14:17:24,881 | INFO | FlaskApp | Starting Flask server...
2026-02-19 14:17:46,253 | INFO | main | Prediction -> Grade: C, Confidence: 49.50%
2026-02-19 14:17:46,254 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:23:51,204 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-19 14:23:51,204 | INFO | main | Loading ML model...
2026-02-19 14:23:51,260 | INFO | main | ML model loaded successfully
2026-02-19 14:23:51,261 | INFO | FlaskApp | ML model loaded successfully
2026-02-19 14:23:51,261 | INFO | FlaskApp | Starting Flask server...
2026-02-19 14:24:42,015 | INFO | main | Prediction -> Grade: C, Confidence: 42.50%
2026-02-19 14:24:42,015 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:30:27,393 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-19 14:30:27,393 | INFO | main | Loading ML model...
2026-02-19 14:30:27,449 | INFO | main | ML model loaded successfully
2026-02-19 14:30:27,449 | INFO | FlaskApp | ML model loaded successfully
2026-02-19 14:30:27,449 | INFO | FlaskApp | Starting Flask server...
2026-02-19 14:30:42,362 | INFO | main | Prediction -> Grade: C, Confidence: 43.00%
2026-02-19 14:30:42,362 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:32:10,349 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-19 14:32:10,349 | INFO | main | Loading ML model...
2026-02-19 14:32:10,408 | INFO | main | ML model loaded successfully
2026-02-19 14:32:10,408 | INFO | FlaskApp | ML model loaded successfully
2026-02-19 14:32:10,408 | INFO | FlaskApp | Starting Flask server...
2026-02-19 14:32:43,488 | INFO | main | Prediction -> Grade: C, Confidence: 54.50%
2026-02-19 14:32:43,488 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:32:54,832 | INFO | main | Prediction -> Grade: C, Confidence: 52.50%
2026-02-19 14:32:54,832 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:36:51,423 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-19 14:36:51,423 | INFO | main | Loading ML model...
2026-02-19 14:36:51,490 | INFO | main | ML model loaded successfully
2026-02-19 14:36:51,490 | INFO | FlaskApp | ML model loaded successfully
2026-02-19 14:36:51,491 | INFO | FlaskApp | Starting Flask server...
2026-02-19 14:37:10,878 | INFO | main | Prediction -> Grade: C, Confidence: 62.50%
2026-02-19 14:37:10,878 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:37:24,063 | INFO | main | Prediction -> Grade: C, Confidence: 74.00%
2026-02-19 14:37:24,063 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:37:35,344 | INFO | main | Prediction -> Grade: C, Confidence: 65.00%
2026-02-19 14:37:35,345 | INFO | FlaskApp | Prediction served successfully via API
2026-02-19 14:40:02,578 | INFO | FlaskApp | Loading ML model at server startup...
2026-02-19 14:40:02,578 | INFO | main | Loading ML model...
2026-02-19 14:40:02,644 | INFO | main | ML model loaded successfully
2026-02-19 14:40:02,644 | INFO | FlaskApp | ML model loaded successfully
